
id,query,answer
site-use-page,pws anoigo tis prosfores,"Πατήστε την κάρτα της προσφοράς που σας ενδιαφέρει ή ανοίξτε το Μενού Επιλογών.
Από εκεί επιλέγετε Κινητή Τηλεφωνία, Σταθερή & Internet ή Nova & Cosmote TV.
Στα παράθυρα λεπτομερειών εμφανίζονται τα βήματα, τα έντυπα, τα δικαιολογητικά και τα στοιχεία αποστολής."
site-use-page,πού βλέπω την προσφορά,"Πατήστε την κάρτα της προσφοράς που σας ενδιαφέρει ή ανοίξτε το Μενού Επιλογών.
Από εκεί επιλέγετε Κινητή Τηλεφωνία, Σταθερή & Internet ή Nova & Cosmote TV.
Στα παράθυρα λεπτομερειών εμφανίζονται τα βήματα, τα έντυπα, τα δικαιολογητικά και τα στοιχεία αποστολής."
site-use-page,apo pou vlepo ti prosfora,"Πατήστε την κάρτα της προσφοράς που σας ενδιαφέρει ή ανοίξτε το Μενού Επιλογών.
Από εκεί επιλέγετε Κινητή Τηλεφωνία, Σταθερή & Internet ή Nova & Cosmote TV.
Στα παράθυρα λεπτομερειών εμφανίζονται τα βήματα, τα έντυπα, τα δικαιολογητικά και τα στοιχεία αποστολής."
site-use-page,μενού επιλογών,"Πατήστε την κάρτα της προσφοράς που σας ενδιαφέρει ή ανοίξτε το Μενού Επιλογών.
Από εκεί επιλέγετε Κινητή Τηλεφωνία, Σταθερή & Internet ή Nova & Cosmote TV.
Στα παράθυρα λεπτομερειών εμφανίζονται τα βήματα, τα έντυπα, τα δικαιολογητικά και τα στοιχεία αποστολής."
site-use-page,menu,"Πατήστε την κάρτα της προσφοράς που σας ενδιαφέρει ή ανοίξτε το Μενού Επιλογών.
Από εκεί επιλέγετε Κινητή Τηλεφωνία, Σταθερή & Internet ή Nova & Cosmote TV.
Στα παράθυρα λεπτομερειών εμφανίζονται τα βήματα, τα έντυπα, τα δικαιολογητικά και τα στοιχεία αποστολής."
site-use-page,prosfores,"Πατήστε την κάρτα της προσφοράς που σας ενδιαφέρει ή ανοίξτε το Μενού Επιλογών.
Από εκεί επιλέγετε Κινητή Τηλεφωνία, Σταθερή & Internet ή Nova & Cosmote TV.
Στα παράθυρα λεπτομερειών εμφανίζονται τα βήματα, τα έντυπα, τα δικαιολογητικά και τα στοιχεία αποστολής."
site-use-page,διαδικασια,"Πατήστε την κάρτα της προσφοράς που σας ενδιαφέρει ή ανοίξτε το Μενού Επιλογών.
Από εκεί επιλέγετε Κινητή Τηλεφωνία, Σταθερή & Internet ή Nova & Cosmote TV.
Στα παράθυρα λεπτομερειών εμφανίζονται τα βήματα, τα έντυπα, τα δικαιολογητικά και τα στοιχεία αποστολής."
site-use-page,diadikasia,"Πατήστε την κάρτα της προσφοράς που σας ενδιαφέρει ή ανοίξτε το Μενού Επιλογών.
Από εκεί επιλέγετε Κινητή Τηλεφωνία, Σταθερή & Internet ή Nova & Cosmote TV.
Στα παράθυρα λεπτομερειών εμφανίζονται τα βήματα, τα έντυπα, τα δικαιολογητικά και τα στοιχεία αποστολής."
site-use-page,menou,"Πατήστε την κάρτα της προσφοράς που σας ενδιαφέρει ή ανοίξτε το Μενού Επιλογών.
Από εκεί επιλέγετε Κινητή Τηλεφωνία, Σταθερή & Internet ή Nova & Cosmote TV.
Στα παράθυρα λεπτομερειών εμφανίζονται τα βήματα, τα έντυπα, τα δικαιολογητικά και τα στοιχεία αποστολής."
site-use-page,menoo,"Πατήστε την κάρτα της προσφοράς που σας ενδιαφέρει ή ανοίξτε το Μενού Επιλογών.
Από εκεί επιλέγετε Κινητή Τηλεφωνία, Σταθερή & Internet ή Nova & Cosmote TV.
Στα παράθυρα λεπτομερειών εμφανίζονται τα βήματα, τα έντυπα, τα δικαιολογητικά και τα στοιχεία αποστολής."
site-application-steps,Τι πρέπει να κάνω βήμα-βήμα για να ολοκληρώσω αίτηση;,"1. Επιλέξτε την προσφορά στη σελίδα.
2.
Διαβάστε τον οδηγό και κατεβάστε τα έντυπα που εμφανίζονται.
3.
Συμπληρώστε τα στοιχεία και κάντε την απαιτούμενη υπογραφή/επικύρωση μέσω gov.gr ή ΚΕΠ.
4.
Συγκεντρώστε τα δικαιολογητικά.
5.
Στείλτε τα έγγραφα και το αποδεικτικό κατάθεσης στο email που εμφανίζεται στον οδηγό της προσφοράς."
site-application-steps,πώς κάνω αίτηση,"1. Επιλέξτε την προσφορά στη σελίδα.
2.
Διαβάστε τον οδηγό και κατεβάστε τα έντυπα που εμφανίζονται.
3.
Συμπληρώστε τα στοιχεία και κάντε την απαιτούμενη υπογραφή/επικύρωση μέσω gov.gr ή ΚΕΠ.
4.
Συγκεντρώστε τα δικαιολογητικά.
5.
Στείλτε τα έγγραφα και το αποδεικτικό κατάθεσης στο email που εμφανίζεται στον οδηγό της προσφοράς."
site-application-steps,πως κανω αιτηση,"1. Επιλέξτε την προσφορά στη σελίδα.
2.
Διαβάστε τον οδηγό και κατεβάστε τα έντυπα που εμφανίζονται.
3.
Συμπληρώστε τα στοιχεία και κάντε την απαιτούμενη υπογραφή/επικύρωση μέσω gov.gr ή ΚΕΠ.
4.
Συγκεντρώστε τα δικαιολογητικά.
5.
Στείλτε τα έγγραφα και το αποδεικτικό κατάθεσης στο email που εμφανίζεται στον οδηγό της προσφοράς."
site-application-steps,pos kano aitisi,"1. Επιλέξτε την προσφορά στη σελίδα.
2.
Διαβάστε τον οδηγό και κατεβάστε τα έντυπα που εμφανίζονται.
3.
Συμπληρώστε τα στοιχεία και κάντε την απαιτούμενη υπογραφή/επικύρωση μέσω gov.gr ή ΚΕΠ.
4.
Συγκεντρώστε τα δικαιολογητικά.
5.
Στείλτε τα έγγραφα και το αποδεικτικό κατάθεσης στο email που εμφανίζεται στον οδηγό της προσφοράς."
site-application-steps,βήμα βήμα,"1. Επιλέξτε την προσφορά στη σελίδα.
2.
Διαβάστε τον οδηγό και κατεβάστε τα έντυπα που εμφανίζονται.
3.
Συμπληρώστε τα στοιχεία και κάντε την απαιτούμενη υπογραφή/επικύρωση μέσω gov.gr ή ΚΕΠ.
4.
Συγκεντρώστε τα δικαιολογητικά.
5.
Στείλτε τα έγγραφα και το αποδεικτικό κατάθεσης στο email που εμφανίζεται στον οδηγό της προσφοράς."
site-application-steps,vima vima,"1. Επιλέξτε την προσφορά στη σελίδα.
2.
Διαβάστε τον οδηγό και κατεβάστε τα έντυπα που εμφανίζονται.
3.
Συμπληρώστε τα στοιχεία και κάντε την απαιτούμενη υπογραφή/επικύρωση μέσω gov.gr ή ΚΕΠ.
4.
Συγκεντρώστε τα δικαιολογητικά.
5.
Στείλτε τα έγγραφα και το αποδεικτικό κατάθεσης στο email που εμφανίζεται στον οδηγό της προσφοράς."
site-application-steps,ολοκληρώσω αίτηση,"1. Επιλέξτε την προσφορά στη σελίδα.
2.
Διαβάστε τον οδηγό και κατεβάστε τα έντυπα που εμφανίζονται.
3.
Συμπληρώστε τα στοιχεία και κάντε την απαιτούμενη υπογραφή/επικύρωση μέσω gov.gr ή ΚΕΠ.
4.
Συγκεντρώστε τα δικαιολογητικά.
5.
Στείλτε τα έγγραφα και το αποδεικτικό κατάθεσης στο email που εμφανίζεται στον οδηγό της προσφοράς."
site-application-steps,olokliroso aitisi,"1. Επιλέξτε την προσφορά στη σελίδα.
2.
Διαβάστε τον οδηγό και κατεβάστε τα έντυπα που εμφανίζονται.
3.
Συμπληρώστε τα στοιχεία και κάντε την απαιτούμενη υπογραφή/επικύρωση μέσω gov.gr ή ΚΕΠ.
4.
Συγκεντρώστε τα δικαιολογητικά.
5.
Στείλτε τα έγγραφα και το αποδεικτικό κατάθεσης στο email που εμφανίζεται στον οδηγό της προσφοράς."
